id,author_id,created_at,retweet_count,like_count,location,author_follower_count,text,Topic,sentiment
1.46E+18,3014069294,Mon Nov 15 18:53:28 +0000 2021,4,8,"Edmonton, Alberta",5065,"AHS documents reveal that while students and staff were returning to classrooms, the UCP fired over 1400 contact tracers in preparation for their ""Best Summer Ever"". @shoffmanAB is calling for the implementation of a robust contact tracing system. #ableg ",U,neutral
1.46E+18,1.45E+18,Mon Nov 15 18:52:58 +0000 2021,0,1,"St. Albert, Alberta",1,@gardenmaven2 @WeAreCanProud He is compared to anyone in the Liberal party. Remember Freeland saying that COVID has presented a political opportunity? Well here it is. Spend spend spend and people will blame it all on Covid. At least unintelligent people will. Like you.,P,negative
1.46E+18,1.02E+18,Mon Nov 15 18:50:42 +0000 2021,0,0,"Edmonton, Alberta, Canada",391,40% of deer blood samples collected from US have SARS-CoV-2 antibodies. This finding is important due to the potential establishment of a reservoir in a wildlife population that carries SARS-CoV-2 and could then reinfect humans.,C,neutral
1.46E+18,1.45E+18,Mon Nov 15 18:50:38 +0000 2021,0,0,"St. Albert, Alberta",1,@teddydawson81 @WeAreCanProud Yes leave our citizens for dead as though Covid is the Black Plague. Temporary inflation eh. Hahaha ok.,P,negative
1.46E+18,46169481,Mon Nov 15 18:49:39 +0000 2021,0,3,"Calgary, Alberta",79,"@CandiceMalcolm @TrueNorthCentre It's the rise of Marxist followers in influential positions exercising ideals like ""Cancel Culture"", ""Socialism"", soft ""Totalitarianism""/""Tyrannical"" Vaccine Mandates etc. Plus Yellow Journalists in the Mainstream Media.",P,negative
1.46E+18,65110561,Mon Nov 15 18:48:27 +0000 2021,0,0,"Swift Current, SK",3119,Vaccination Clinic in Shaunavon -,U,neutral
1.46E+18,14133375,Mon Nov 15 18:48:18 +0000 2021,0,4,"Saskatoon, SK, Canada",323,"@volpiranyas @AndrewLazarus4 @lotusctr @crabb_vicki @Alan777774 @AndOrNorLyn @Tony__Heller @LiamKav @VolatileAmine @mcfunny @TakethatCt @MdRisette @BatRock8 @Top_Muppetries @SendAliensToMe @AlvaroIM77 @estockbridge @Suesue2point0 @questauthority @provaxtexan @RobHeatherly1 @AGoldsmithEsq @docstardust @doritmi @Kolyin @Kathmarval @chickaboy @FrankDElia7 @foofdawg @OAPym @smyl2day @quigley_jesse @ConsequentialBr @_mamadeb @deNutrients @DCGreenZone1 @CharaStone6 @SkepticalMutant @AcademicShards @TonyBaduy @carlsmythe @policing_uk @dnh214 @BichonAtLaw @MarkReady47 @tenebra99 @kevin_kehres @MilanovNina @villagerssn @cooljamm55 No, the UK treats ""partially"" vaxxed separately, they aren't just thrown in with the unvaxxed. (See Table 3 + 6) You don't need sizes, because at 66% vaccine coverage obviously the cohort sizes are comparable &amp; large enough to be statistically relevant.  ",V,neutral
1.46E+18,1.08E+18,Mon Nov 15 18:46:32 +0000 2021,0,1,Devon,1050,@gullssinceaboy @BarristerNF He was visiting a vaccination hub.,A,neutral
1.46E+18,273007428,Mon Nov 15 18:45:22 +0000 2021,0,0,"Peterborough,Ont,Canada",269,"While the media and government continue to minpulate Covid numbers to fit there story line of scarring the public into sheep,,think for your self ,,vaxxed unvaxxed and people who decide to not give medical status we’re all human so stop being a bitch",P,negative
1.46E+18,2151695496,Mon Nov 15 18:44:10 +0000 2021,0,1,"Brandon, Manitoba",69,@rick_pittman Right now accidental deaths are higher than covid.  We need to put more effort into stopping those than covid apparently.,C,negative
1.46E+18,212286408,Mon Nov 15 18:44:05 +0000 2021,1,8,"Edmonton, Alberta",5689,The Fall class of '21 will be among the first cohort to graduate from SPH having completed most of their program in the COVID-19 pandemic. From November 15- 19th watch for daily posts as we celebrate this incredible group and all that they have achieved #UAlberta21,A,positive
1.46E+18,158101357,Mon Nov 15 18:44:02 +0000 2021,0,0,"Neepawa, Manitoba",729,"Updated COVID-19 numbers: Neepawa Health Centre currently has 24 total cases (9 staff, 15 non-staff, 0 recovered). Third Crossing Manor in Gladstone has 61 total cases (29 staff, 32 non-staff, 10 recovered). No indication of how many vaxxed or non-vaxxed.",C,neutral
1.46E+18,1.08E+18,Mon Nov 15 18:43:47 +0000 2021,0,5,Devon,1050,"I don't take kindly to Boris Johnson lecturing me on the importance of vaccination, or making veiled threats about possible future restrictions if we don't comply. Since when is the PM a role model for public health messaging?",P,negative
1.46E+18,174473050,Mon Nov 15 18:43:06 +0000 2021,1,1,"Edmonton, Alberta",20093,"What do you make of leadership reviews for Kenney and O'Toole?   Kenney says he won't comment on feds, but says Alberta has had a divisive debate over how to handle COVID.   Can understand why many folks are frustrated by health measures they've had to introduce.",P,neutral
1.46E+18,172407835,Mon Nov 15 18:42:44 +0000 2021,56,521,Edmonton,38733,"Thank you @JustinTrudeau, for joining @R_Boissonnault and I at the Edmonton West Vaccine Clinic today. Healthcare workers have been on the frontlines for over 22 months, and their dedication to reducing the impact of COVID-19 is extraordinary. Thank you all, we are so grateful.",P,positive
1.46E+18,1292215142,Mon Nov 15 18:40:46 +0000 2021,0,4,"Edmonton, Alberta",9005,"@DrZee1001 @abigail_dilullo I got my third shot Friday.  Apparently the AstraZeneca shot was a pretend shot, so 2 Pfizer shots.  This shit in Alberta is for the same 30% that rules the red states and apparently our provinces.",V,negative
1.46E+18,1.20E+18,Mon Nov 15 18:38:31 +0000 2021,3,2,"Edmonton, Alberta",28,"Pfizer's new drug Paxlovid reduces risk of hospitalization by 89% in patients treated within 3 days of symptoms. A nice side effect of this is that it will incentivize people to get tested, so they can access the drug.",C,positive
1.46E+18,3314464964,Mon Nov 15 18:36:47 +0000 2021,0,3,"Edmonton, Alberta",431,"@marcorock101 @SportsTalkManQC @Habs_Fan_NJ i m done arguing for that , i m still dealing with my issues and the doctors are not certain it s the vaccine that cause my heart malfunction and they are still not certain what i have , do what you think is good for you and personally i respect everybody ‘s choices on the vax",V,neutral
1.46E+18,1.37E+18,Mon Nov 15 18:35:55 +0000 2021,0,1,"Calgary, Alberta",56,Excellent explanation of why vaccination is still important even after COVID infection,V,positive
1.46E+18,134198093,Mon Nov 15 18:34:33 +0000 2021,1,4,"Saskatchewan, Canada",28886,Nov 15 vaccine clinics in: #BigRiver #Canora #Carnduff #CarrotRiver #Grenfell #IlelaaCrosse #LaRonge #Lanigan #MeadowLake #MooseJaw #Moosomin #Outlook #Pinehouse #Regina #Saskatoon #SwiftCurrent #Wakaw #Yorkton,V,neutral
1.46E+18,134198093,Mon Nov 15 18:34:32 +0000 2021,6,10,"Saskatchewan, Canada",28886,Need your COVID-19 vaccine and/or annual flu shot?  🚶‍ Find a walk-in clinic:  ☎️ Book an appointment:,V,neutral
1.46E+18,2934346219,Mon Nov 15 18:33:26 +0000 2021,0,1,"Calgary, Alberta",762,The Government and Media are the biggest causes of Covid.,P,negative
1.46E+18,2774492370,Mon Nov 15 18:30:14 +0000 2021,0,0,"Brandon, MB",451,Covid-19 update for PMH :   - Duck Mountain: 14 act. cases -- ⬆ 1 new - Porcupine Mountain: 11 act. cases -- ⬆ 1 new - Riding Mountain: 1 act. cases  - Agassiz Mountain: 11 act. cases -- ⬆ 1 new - Swan River: 4 act. cases  - Asessippi: 10 act. cases -- ⬆ 2 new - Little,C,neutral
1.46E+18,516215624,Mon Nov 15 18:29:40 +0000 2021,0,1,"Trochu, Alberta, Canada",55,"BIG NEWS...Norway reclassified COVID-19: No more dangerous than the ordinary flu...That jab is nothing but a sophisticated bio-weapon... Ontario reports 552 new COVID-19 cases today, 3 more deaths   via @cp24",C,neutral
1.46E+18,295919482,Mon Nov 15 18:27:05 +0000 2021,0,3,,270,@PremierScottMoe Saskatchewan is also the home of 894 families mourning loved ones lost to Covid…. Many which could have been saved by listening to science and doctor recommendations. #covid19sk #skpoli,A,neutral
1.46E+18,24215794,Mon Nov 15 18:26:17 +0000 2021,9,86,Edmonton,16237,"Frontline workers in Alberta continue to step up for our community. They are everyday heroes. It was a pleasure to meet the dedicated team of staff at the Edmonton West Vaccine Clinic. And if you haven’t done so, please go get vaccinated.",V,positive
1.46E+18,286271958,Mon Nov 15 18:25:58 +0000 2021,0,8,"Calgary, Alberta, Canada",291,@LeylaDAsadi I have whiplash from being told that the real problem was vaccine procurement. It’s like the UCP are bound and determined to complain for things they can’t have and hold out for strategies that don’t work rather than fight #COVID19AB with all the tools available to them.,P,negative
1.46E+18,91256611,Mon Nov 15 18:24:28 +0000 2021,0,0,Calgary,70,@mtgreenee @Twitter @TwitterSupport @TwitterSafety spreading misinformation about Covid,A,negative
1.46E+18,2411529956,Tue Nov 16 23:59:54 +0000 2021,1,10,"Calgary, AB",3422,Don't worry. Pfizer has a cure for that too 🤷‍♀️   Pfizer is making bank 🤑🤑 ,A,negative
1.46E+18,218307926,Tue Nov 16 23:59:47 +0000 2021,0,1,edmonton,23,@BigGuy04665508 @PThomas19 @ElBaz13 @Sportsnet Drs in Alberta have filed a law suit against mandatory 💉and thousands of nurses walked off because they don’t want the vaccine. So do you pick and choose your medical professionals to fit your facts?,V,neutral
1.46E+18,131708727,Tue Nov 16 23:59:47 +0000 2021,0,0,"Calgary, Alberta",48,@JoeBail94126982 @slbernard1 @lindsaycaplan6 And the tetanus shot is RECOMMENDED not mandated every 10 years and not 5. My point is all current Covid vaccines are much more like the flu vaccine than any other one people like to compare. ,A,neutral
1.46E+18,55454491,Tue Nov 16 23:58:36 +0000 2021,3,13,"Regina, Saskatchewan",724,"@RealTenille I am so tired of Merriman being quoted as saying “it is unfortunate…” (fill in the blank) like he has no responsibility in what has gone on for this family, the Covid response, etc.",A,negative
1.46E+18,14857998,Tue Nov 16 23:55:17 +0000 2021,0,0,"Calgary, Alberta",992,Vast majority of City of Lethbridge employees fully immunized against COVID-19 ,V,neutral
1.46E+18,88937573,Tue Nov 16 23:54:20 +0000 2021,7,42,Devon,348,"@KatieM12121 I've, for many years, been sceptical about big pharmaceutical ethics - but clearly not sceptical enough. The level of dishonesty and deceipt from Pfizer is shocking @malcolmken",A,negative
1.46E+18,8.16E+17,Tue Nov 16 23:53:43 +0000 2021,0,0,Calgary,154,Just thought I would send this out again. FREE! visits (6) to the Flying squirrel trampoline park in Calgary. Hoping to get a taker soon. They do ask to see vaccination. ,V,positive
1.46E+18,407395156,Tue Nov 16 23:52:40 +0000 2021,19,78,Edmonton Canada,73832,"Yep x 1000.  ""...the politicization of the Covid-19 response threatens the country’s ability to withstand future health emergencies, even at a time of great scientific progress.""   by @DrewQJoseph via @statnews",P,negative
1.46E+18,322874107,Tue Nov 16 23:52:30 +0000 2021,0,1,Edmonton Alberta Canada,3761,"@Myberns1 Not anymore. We have the vaccine, the science is real and their choice now.",V,positive
1.46E+18,16166625,Tue Nov 16 23:52:07 +0000 2021,0,1,"Edmonton, AB",775,"@alanranta It feels weird to frame this as a COVID restrictions/capacity thing. I guess “there are no working roads, don’t travel” is technically a restriction, but this phrasing just seems like it’ll make certain people mad unnecessarily.",T,neutral
1.46E+18,1.06E+18,Tue Nov 16 23:51:25 +0000 2021,0,0,"Edmonton, Alberta",47,@WithASharingan @wayxfrancis04 @MattBrooksNBA Wait that live was “clear” to you 💀??? “I dont take the vaccine bevause people loose there jobs”. Clear would be = im not playing this season trade me. Rn novody knows if he will take it or some,A,positive
1.46E+18,1099774544,Tue Nov 16 23:50:43 +0000 2021,0,0,"Edmonton, Alberta",4115,"Alberta reports 321 new COVID-19 cases, 13 additional deaths ",C,neutral
1.46E+18,24782816,Tue Nov 16 23:50:28 +0000 2021,0,6,"Calgary, Alberta",5304,"@LarryHenzel @lamphieryeg Please. The vaccine does not prevent transmission. It is a therapeutic. It is a very good therapetutic, but it is not a sterilizing vaccine.",A,positive
1.46E+18,1.21E+18,Tue Nov 16 23:50:23 +0000 2021,0,1,"Saskatoon SK, Canada",110,@PremierScottMoe @MerrimanPaul and their idol @jkenney do not want to impose stricter measures to control the spread of #COVID19 They claim it would disproportionately impact vaccinated people Here is what we think of their inaction   #covid19sk #covid19ab,A,negative
1.46E+18,2547328153,Tue Nov 16 23:50:02 +0000 2021,1,0,"Edmonton, Alberta",1924,Now that's a #Covid_19 pandemic OR #ClimateCrisis prescription that makes sense. #CommonSense #Logic ,A,negative
1.46E+18,42836999,Tue Nov 16 23:48:50 +0000 2021,21,72,Edmonton,171791,"There are thousands of stories like that of Sharon Durham, who lost her nose after Alberta moved to cancel at least 15,000 surgeries due to the UCP Government’s failure to stop the fourth wave of COVID-19.  Read more about her story here:  1/2 #ableg",P,negative
1.46E+18,596157744,Tue Nov 16 23:47:58 +0000 2021,0,1,"Edmonton, Alberta",117,"@NavDosanjh1983 Nah man, I'll be there Friday. I've waited 3 years to see a game in Vancouver. Covid has kept me from coming to a game, im so excited to just be in that big rink again. Win or loss, it's going to be such a magical night",U,positive
1.46E+18,634743512,Tue Nov 16 23:47:48 +0000 2021,0,0,Devon,14698,@MetroUK What a joke remain vigilant. That'll scare this Covid away! ,A,negative
1.46E+18,1.22E+18,Tue Nov 16 23:45:41 +0000 2021,0,1,beyond the wall,307,@TheMattBoyle @TheLaurenChen Yeah you should be able to talk about vaccination status and people can make up their minds. I don't like talking politics with family sometimes but your still family at the end of the day 🤷‍♂️,A,neutral
1.46E+18,1.22E+18,Tue Nov 16 23:44:44 +0000 2021,0,0,beyond the wall,307,@TheLaurenChen You should listen to health experts actually. So you don't get covid and die,S,neutral
1.46E+18,532387160,Tue Nov 16 23:44:23 +0000 2021,0,14,All of Canada,35,"@lucifer_vult @donfromyaad Uh, is the President of Brazil even recognizing Covid let alone trying to get vaccines out to the citizens?",P,negative
1.46E+18,1371358387,Tue Nov 16 23:43:43 +0000 2021,1,1,"Edmonton, Alberta",1325,COVID-19 mRNA vaccines update 16 – circulating spike  via @YouTube,V,neutral
1.46E+18,613802332,Tue Nov 16 23:41:17 +0000 2021,3,9,"Calgary, Alberta",2678,"I have birthed a human being out of my body so I’m pretty sure I’m not afraid of a needle😂😂. Why can’t you accept vaccine hesitancy has more to do with lack of long term safety data, lack of efficacy &amp; too many side effects but you are going with needles?? ",A,negative
1.46E+18,171603438,Tue Nov 16 23:40:54 +0000 2021,0,5,"Lethbridge, AB",2433,Still waiting for the COVID-19 dashboard to update so I can take a look at both provincial and local numbers. Will send out stats once I get them.,C,neutral
